,지역,키워드,언급수,월
1812,강릉시,뷰,523,7월
1813,강릉시,주차,457,7월
1814,강릉시,주문진,456,7월
1815,강릉시,빵,422,7월
1816,강릉시,초당,415,7월
1817,강릉시,해수욕장,383,7월
1818,강릉시,여름,383,7월
1819,강릉시,회,378,7월
1820,강릉시,가족,348,7월
1821,강릉시,밥,333,7월
1822,강릉시,아르떼,322,7월
1823,강릉시,경포,321,7월
1824,강릉시,강원,315,7월
1825,강릉시,날씨,297,7월
1826,강릉시,중앙시장,283,7월
1827,강릉시,음식,283,7월
1828,강릉시,저녁,274,7월
1829,강릉시,가게,271,7월
1830,거제시,거제,3199,7월
1831,거제시,거제도,1848,7월
1832,거제시,여행,1680,7월
1833,거제시,사진,1327,7월
1834,거제시,바다,1230,7월
1835,거제시,카페,933,7월
1836,거제시,수국,906,7월
1837,거제시,포토존,818,7월
1838,거제시,맛집,804,7월
1839,거제시,뷰,779,7월
1840,거제시,거제시,657,7월
1841,거제시,해수욕장,639,7월
1842,거제시,펜션,594,7월
1843,거제시,주차,512,7월
1844,거제시,여름,478,7월
1845,거제시,가족,430,7월
1846,거제시,외도,429,7월
1847,거제시,섬,419,7월
1848,거제시,커피,388,7월
1849,거제시,날씨,382,7월
1850,거제시,풍경,370,7월
1851,거제시,오션,366,7월
1852,거제시,경남,359,7월
1853,거제시,풀,316,7월
1854,거제시,배,311,7월
1855,거제시,밥,305,7월
1856,거제시,체험,297,7월
1857,거제시,꽃,292,7월
1858,거제시,계곡,283,7월
1859,거제시,호텔,280,7월
1860,동해시,동해,2525,7월
1861,동해시,바다,1658,7월
1862,동해시,여행,1639,7월
1863,동해시,스카이밸리,1125,7월
1864,동해시,해수욕장,1084,7월
1865,동해시,동해시,1044,7월
1866,동해시,촛대바위,958,7월
1867,동해시,해변,945,7월
1868,동해시,사진,937,7월
1869,동해시,카페,755,7월
1870,동해시,강원도,706,7월
1871,동해시,무릉,654,7월
1872,동해시,숙소,628,7월
1873,동해시,전망대,622,7월
1874,동해시,체험,549,7월
1875,동해시,계곡,528,7월
1876,동해시,여름,492,7월
1877,동해시,묵호,467,7월
1878,동해시,삼척,465,7월
1879,동해시,동굴,464,7월
1880,동해시,맛집,460,7월
1881,동해시,뷰,421,7월
1882,동해시,호텔,420,7월
1883,동해시,묵호항,405,7월
1884,동해시,연필,379,7월
1885,동해시,풍경,353,7월
1886,동해시,주차,349,7월
1887,동해시,등대,334,7월
1888,동해시,회,324,7월
1889,동해시,비치,320,7월
1890,부여군,부여,4065,7월
1891,부여군,연꽃,2248,7월
1892,부여군,궁남지,1512,7월
1893,부여군,여행,1462,7월
1894,부여군,축제,1239,7월
1895,부여군,사진,1212,7월
1896,부여군,롯데리조트,815,7월
1897,부여군,백제,810,7월
1898,부여군,포토존,555,7월
1899,부여군,박물관,550,7월
1900,부여군,카페,489,7월
1901,부여군,정림사지,472,7월
1902,부여군,낙화암,446,7월
1903,부여군,체험,438,7월
1904,부여군,문화,403,7월
1905,부여군,막국수,394,7월
1906,부여군,숙소,386,7월
1907,부여군,버스,386,7월
1908,부여군,서동,377,7월
1909,부여군,맛집,359,7월
1910,부여군,역사,358,7월
1911,부여군,밤,348,7월
1912,부여군,공주,322,7월
1913,부여군,여름,319,7월
1914,부여군,주차,319,7월
1915,부여군,꽃,318,7월
1916,부여군,나무,302,7월
1917,부여군,공원,301,7월
1918,부여군,백마강,300,7월
1919,부여군,연못,280,7월
1920,서귀포시,제주,3380,7월
1921,서귀포시,여행,2252,7월
1922,서귀포시,제주도,2087,7월
1923,서귀포시,사진,1158,7월
1924,서귀포시,카페,939,7월
1925,서귀포시,서귀포시,810,7월
1926,서귀포시,서귀포,774,7월
1927,서귀포시,바다,742,7월
1928,서귀포시,맛집,658,7월
1929,서귀포시,숙소,630,7월
1930,서귀포시,호텔,570,7월
1931,서귀포시,수국,566,7월
1932,서귀포시,뷰,453,7월
1933,서귀포시,돼지,441,7월
1934,서귀포시,갈치,400,7월
1935,서귀포시,풍경,384,7월
1936,서귀포시,여름,375,7월
1937,서귀포시,식당,362,7월
1938,서귀포시,고기,362,7월
1939,서귀포시,주차,358,7월
1940,서귀포시,밥,341,7월
1941,서귀포시,날씨,331,7월
1942,서귀포시,체험,320,7월
1943,서귀포시,커피,317,7월
1944,서귀포시,꽃,311,7월
1945,서귀포시,가족,310,7월
1946,서귀포시,분위기,291,7월
1947,서귀포시,해수욕장,279,7월
1948,서귀포시,가파도,277,7월
1949,서귀포시,음식,271,7월
1950,양양군,양양,3019,7월
1951,양양군,여행,1854,7월
1952,양양군,바다,1553,7월
1953,양양군,서핑,1342,7월
1954,양양군,사진,1206,7월
1955,양양군,해변,1132,7월
1956,양양군,비치,1017,7월
1957,양양군,숙소,975,7월
1958,양양군,카페,852,7월
1959,양양군,강원도,604,7월
1960,양양군,해수욕장,567,7월
1961,양양군,맛집,508,7월
1962,양양군,날씨,486,7월
1963,양양군,친구,477,7월
1964,양양군,뷰,460,7월
1965,양양군,파도,416,7월
1966,양양군,커피,413,7월
1967,양양군,아침,412,7월
1968,양양군,속초,408,7월
1969,양양군,예약,406,7월
1970,양양군,여름,394,7월
1971,양양군,저녁,390,7월
1972,양양군,호텔,384,7월
1973,양양군,낙산사,370,7월
1974,양양군,강습,348,7월
1975,양양군,죽도,336,7월
1976,양양군,분위기,325,7월
1977,양양군,막국수,323,7월
1978,양양군,버스,318,7월
1979,양양군,맥주,298,7월
1980,여수시,여수,5435,7월
1981,여수시,여행,2136,7월
1982,여수시,바다,1580,7월
1983,여수시,사진,1227,7월
1984,여수시,카페,864,7월
1985,여수시,맛집,800,7월
1986,여수시,게장,702,7월
1987,여수시,뷰,659,7월
1988,여수시,여수시,611,7월
1989,여수시,빵,604,7월
1990,여수시,이순신,598,7월
1991,여수시,오동도,572,7월
1992,여수시,밤,555,7월
1993,여수시,호텔,543,7월
1994,여수시,주차,518,7월
1995,여수시,김밥,494,7월
1996,여수시,광장,493,7월
1997,여수시,케이블카,474,7월
1998,여수시,숙소,454,7월
1999,여수시,낭만,448,7월
2000,여수시,루지,389,7월
2001,여수시,식당,383,7월
2002,여수시,여름,361,7월
2003,여수시,공원,358,7월
2004,여수시,포차,344,7월
2005,여수시,밥,343,7월
2006,여수시,아이스크림,334,7월
2007,여수시,버거,326,7월
2008,여수시,오션,325,7월
2009,여수시,크루즈,323,7월
2010,울진군,울진,3161,7월
2011,울진군,바다,1728,7월
2012,울진군,여행,1708,7월
2013,울진군,스카이워크,1152,7월
2014,울진군,사진,925,7월
2015,울진군,카페,634,7월
2016,울진군,대게,602,7월
2017,울진군,숙소,540,7월
2018,울진군,레일,496,7월
2019,울진군,성류굴,464,7월
2020,울진군,뷰,455,7월
2021,울진군,산,434,7월
2022,울진군,온천,433,7월
2023,울진군,여름,393,7월
2024,울진군,해변,387,7월
2025,울진군,맛집,365,7월
2026,울진군,공원,348,7월
2027,울진군,날씨,333,7월
2028,울진군,식당,327,7월
2029,울진군,펜션,321,7월
2030,울진군,가족,316,7월
2031,울진군,아침,310,7월
2032,울진군,동해,301,7월
2033,울진군,해수욕장,301,7월
2034,울진군,밥,282,7월
2035,울진군,망양정,276,7월
2036,울진군,체험,266,7월
2037,울진군,동굴,261,7월
2038,울진군,게,259,7월
2039,울진군,물놀이,250,7월
2040,인제군,인제,2013,7월
2041,인제군,여행,1547,7월
2042,인제군,강원도,1132,7월
2043,인제군,사진,962,7월
2044,인제군,계곡,957,7월
2045,인제군,숙소,648,7월
2046,인제군,아침,556,7월
2047,인제군,여름,536,7월
2048,인제군,카페,516,7월
2049,인제군,래프팅,509,7월
2050,인제군,숲,482,7월
2051,인제군,막국수,427,7월
2052,인제군,속초,420,7월
2053,인제군,바다,413,7월
2054,인제군,펜션,412,7월
2055,인제군,산,386,7월
2056,인제군,자작나무,375,7월
2057,인제군,맛집,367,7월
2058,인제군,황태,364,7월
2059,인제군,체험,355,7월
2060,인제군,가족,349,7월
2061,인제군,식당,342,7월
2062,인제군,저녁,324,7월
2063,인제군,물놀이,318,7월
2064,인제군,호텔,316,7월
2065,인제군,밥,301,7월
2066,인제군,버스,296,7월
2067,인제군,풍경,295,7월
2068,인제군,커피,295,7월
2069,인제군,휴게소,284,7월
2070,제주시,제주,2516,7월
2071,제주시,제주도,1527,7월
2072,제주시,제주시,1511,7월
2073,제주시,여행,1381,7월
2074,제주시,카페,1085,7월
2075,제주시,사진,987,7월
2076,제주시,맛집,838,7월
2077,제주시,공항,552,7월
2078,제주시,호텔,551,7월
2079,제주시,커피,494,7월
2080,제주시,숙소,448,7월
2081,제주시,주차,404,7월
2082,제주시,바다,368,7월
2083,제주시,고기,363,7월
2084,제주시,밥,352,7월
2085,제주시,식당,350,7월
2086,제주시,음식,337,7월
2087,제주시,돼지,336,7월
2088,제주시,친구,288,7월
2089,제주시,갈치,282,7월
2090,제주시,분위기,280,7월
2091,제주시,저녁,273,7월
2092,제주시,시장,269,7월
2093,제주시,국수,268,7월
2094,제주시,날씨,266,7월
2095,제주시,뷰,253,7월
2096,제주시,해수욕장,243,7월
2097,제주시,빵,241,7월
2098,제주시,새우,229,7월
2099,제주시,게,228,7월
2100,고창군,고창,3076,8월
2101,고창군,여행,1473,8월
2102,고창군,사진,968,8월
2103,고창군,장어,820,8월
2104,고창군,카페,710,8월
2105,고창군,체험,626,8월
2106,고창군,해바라기,623,8월
2107,고창군,농원,492,8월
2108,고창군,꽃,447,8월
2109,고창군,갯벌,439,8월
2110,고창군,여름,433,8월
2111,고창군,농장,397,8월
2112,고창군,가족,358,8월
2113,고창군,맛집,350,8월
2114,고창군,식당,332,8월
2115,고창군,숙소,321,8월
2116,고창군,복분자,319,8월
2117,고창군,바다,311,8월
2118,고창군,고인돌,301,8월
2119,고창군,날씨,300,8월
2120,고창군,힐링,291,8월
2121,고창군,선운사,291,8월
2122,고창군,음식,235,8월
2123,고창군,골프,234,8월
2124,고창군,휴가,230,8월
2125,고창군,저녁,230,8월
2126,고창군,코스모스,225,8월
2127,고창군,자연,224,8월
2128,고창군,해수욕장,224,8월
2129,고창군,축제,221,8월
2130,당진시,당진,2660,8월
2131,당진시,카페,1723,8월
2132,당진시,사진,1354,8월
2133,당진시,여행,1248,8월
2134,당진시,사람,739,8월
2135,당진시,맛집,656,8월
2136,당진시,미술관,654,8월
2137,당진시,바다,638,8월
2138,당진시,포토존,596,8월
2139,당진시,공원,356,8월
2140,당진시,빵,349,8월
2141,당진시,날씨,346,8월
2142,당진시,주차,345,8월
2143,당진시,커피,324,8월
2144,당진시,풍경,296,8월
2145,당진시,포토,285,8월
2146,당진시,체험,283,8월
2147,당진시,밥,282,8월
2148,당진시,우렁이,275,8월
2149,당진시,전시,262,8월
2150,당진시,여름,260,8월
2151,당진시,친구,256,8월
2152,당진시,서해,254,8월
2153,당진시,면,250,8월
2154,당진시,놀이동산,247,8월
2155,당진시,식당,231,8월
2156,당진시,음료,219,8월
2157,당진시,분위기,217,8월
2158,당진시,숙소,214,8월
2159,당진시,로드,213,8월
2160,동해시,동해,2266,8월
2161,동해시,여행,1728,8월
2162,동해시,바다,1488,8월
2163,동해시,촛대바위,1045,8월
2164,동해시,스카이밸리,1036,8월
2165,동해시,동해시,985,8월
2166,동해시,사진,977,8월
2167,동해시,해랑전망대,895,8월
2168,동해시,해변,894,8월
2169,동해시,해수욕장,747,8월
2170,동해시,카페,663,8월
2171,동해시,숙소,596,8월
2172,동해시,맛집,593,8월
2173,동해시,삼척,490,8월
2174,동해시,무릉,482,8월
2175,동해시,동굴,459,8월
2176,동해시,묵호,420,8월
2177,동해시,여름,404,8월
2178,동해시,뷰,393,8월
2179,동해시,묵호항,377,8월
2180,동해시,주차,366,8월
2181,동해시,등대,366,8월
2182,동해시,밥,316,8월
2183,동해시,날씨,315,8월
2184,동해시,가족,310,8월
2185,동해시,친구,304,8월
2186,동해시,회,303,8월
2187,동해시,메뉴,296,8월
2188,동해시,아침,292,8월
2189,동해시,풍경,285,8월
2190,서귀포시,제주,3180,8월
2191,서귀포시,여행,2242,8월
2192,서귀포시,제주도,2144,8월
2193,서귀포시,사진,1325,8월
2194,서귀포시,카페,1016,8월
2195,서귀포시,바다,853,8월
2196,서귀포시,서귀포,831,8월
2197,서귀포시,숙소,697,8월
2198,서귀포시,호텔,631,8월
2199,서귀포시,맛집,556,8월
2200,서귀포시,뷰,431,8월
2201,서귀포시,가족,430,8월
2202,서귀포시,체험,399,8월
2203,서귀포시,식당,386,8월
2204,서귀포시,주차,380,8월
2205,서귀포시,풍경,377,8월
2206,서귀포시,여름,376,8월
2207,서귀포시,오름,374,8월
2208,서귀포시,날씨,367,8월
2209,서귀포시,해변,351,8월
2210,서귀포시,해수욕장,342,8월
2211,서귀포시,돼지,337,8월
2212,서귀포시,커피,328,8월
2213,서귀포시,고기,324,8월
2214,서귀포시,음식,315,8월
2215,서귀포시,갈치,308,8월
2216,서귀포시,배,285,8월
2217,서귀포시,아침,283,8월
2218,서귀포시,저녁,277,8월
2219,서귀포시,밥,272,8월
2220,속초시,속초,5304,8월
2221,속초시,여행,1909,8월
2222,속초시,바다,1172,8월
2223,속초시,사진,1080,8월
2224,속초시,카페,1001,8월
2225,속초시,맛집,769,8월
2226,속초시,해수욕장,725,8월
2227,속초시,주차,716,8월
2228,속초시,속초시,679,8월
2229,속초시,뷰,641,8월
2230,속초시,물회,617,8월
2231,속초시,회,553,8월
2232,속초시,청초,447,8월
2233,속초시,가족,444,8월
2234,속초시,해변,434,8월
2235,속초시,대게,429,8월
2236,속초시,호텔,420,8월
2237,속초시,설악산,407,8월
2238,속초시,커피,404,8월
2239,속초시,중앙시장,400,8월
2240,속초시,빵,392,8월
2241,속초시,식당,389,8월
2242,속초시,오징어,381,8월
2243,속초시,여름,352,8월
2244,속초시,휴가,346,8월
2245,속초시,음식,342,8월
2246,속초시,저녁,333,8월
2247,속초시,생선,328,8월
2248,속초시,아침,325,8월
2249,속초시,밥,322,8월
2250,양양군,양양,3220,8월
2251,양양군,여행,1936,8월
2252,양양군,서핑,1408,8월
2253,양양군,바다,1280,8월
2254,양양군,사진,1233,8월
2255,양양군,해변,1094,8월
2256,양양군,비치,990,8월
2257,양양군,숙소,934,8월
2258,양양군,카페,821,8월
2259,양양군,해수욕장,545,8월
2260,양양군,날씨,538,8월
2261,양양군,친구,518,8월
2262,양양군,맛집,489,8월
2263,양양군,여름,482,8월
2264,양양군,속초,459,8월
2265,양양군,저녁,441,8월
2266,양양군,아침,437,8월
2267,양양군,낙산사,427,8월
2268,양양군,뷰,399,8월
2269,양양군,분위기,395,8월
2270,양양군,커피,378,8월
2271,양양군,휴가,371,8월
2272,양양군,강습,355,8월
2273,양양군,주차,337,8월
2274,양양군,호텔,335,8월
2275,양양군,파도,325,8월
2276,양양군,맥주,308,8월
2277,양양군,물놀이,301,8월
2278,양양군,밥,290,8월
2279,양양군,게,269,8월
2280,여수시,여수,4687,8월
2281,여수시,여행,1956,8월
2282,여수시,바다,1756,8월
2283,여수시,사진,1110,8월
2284,여수시,카페,1008,8월
2285,여수시,게장,889,8월
2286,여수시,맛집,691,8월
2287,여수시,여수시,689,8월
2288,여수시,돌산읍,677,8월
2289,여수시,밤,636,8월
2290,여수시,뷰,628,8월
2291,여수시,낭만,625,8월
2292,여수시,이순신,612,8월
2293,여수시,김밥,523,8월
2294,여수시,호텔,512,8월
2295,여수시,주차,490,8월
2296,여수시,숙소,483,8월
2297,여수시,오동도,483,8월
2298,여수시,포차,445,8월
2299,여수시,케이블카,439,8월
2300,여수시,광장,436,8월
2301,여수시,섬,424,8월
2302,여수시,밥,379,8월
2303,여수시,식당,378,8월
2304,여수시,가족,365,8월
2305,여수시,아이스크림,354,8월
2306,여수시,버거,320,8월
2307,여수시,날씨,313,8월
2308,여수시,오션,307,8월
2309,여수시,포장,303,8월
2310,영양군,여행,1578,8월
2311,영양군,영양,1167,8월
2312,영양군,밥,861,8월
2313,영양군,맛집,712,8월
2314,영양군,사진,635,8월
2315,영양군,경주,507,8월
2316,영양군,카페,488,8월
2317,영양군,고기,473,8월
2318,영양군,음식,461,8월
2319,영양군,여름,373,8월
2320,영양군,구이,370,8월
2321,영양군,식당,370,8월
2322,영양군,숙소,356,8월
2323,영양군,저녁,315,8월
2324,영양군,한우,311,8월
2325,영양군,아침,302,8월
2326,영양군,바다,292,8월
2327,영양군,가족,289,8월
2328,영양군,비타민,281,8월
2329,영양군,건강,279,8월
2330,영양군,반찬,278,8월
2331,영양군,피부,267,8월
2332,영양군,전복,266,8월
2333,영양군,휴가,263,8월
2334,영양군,식사,263,8월
2335,영양군,강아지,248,8월
2336,영양군,갈비,239,8월
2337,영양군,산,235,8월
2338,영양군,체험,232,8월
2339,영양군,게,231,8월
2340,인제군,인제,2148,8월
2341,인제군,여행,1625,8월
2342,인제군,계곡,1118,8월
2343,인제군,강원도,1093,8월
2344,인제군,사진,904,8월
2345,인제군,숙소,641,8월
2346,인제군,막국수,624,8월
2347,인제군,아침,537,8월
2348,인제군,여름,507,8월
2349,인제군,맛집,499,8월
2350,인제군,카페,492,8월
2351,인제군,래프팅,441,8월
2352,인제군,가족,440,8월
2353,인제군,식당,366,8월
2354,인제군,휴가,356,8월
2355,인제군,물놀이,356,8월
2356,인제군,바다,342,8월
2357,인제군,두부,335,8월
2358,인제군,날씨,334,8월
2359,인제군,캠핑,328,8월
2360,인제군,펜션,324,8월
2361,인제군,황태,318,8월
2362,인제군,저녁,312,8월
2363,인제군,자작나무숲,302,8월
2364,인제군,폭포,302,8월
2365,인제군,뷰,301,8월
2366,인제군,밥,297,8월
2367,인제군,체험,292,8월
2368,인제군,풍경,288,8월
2369,인제군,캠핑장,277,8월
2370,제주시,제주,2645,8월
2371,제주시,제주시,1543,8월
2372,제주시,제주도,1445,8월
2373,제주시,여행,1397,8월
2374,제주시,사진,1005,8월
2375,제주시,카페,997,8월
2376,제주시,맛집,948,8월
2377,제주시,공항,676,8월
2378,제주시,호텔,631,8월
2379,제주시,숙소,546,8월
2380,제주시,바다,519,8월
2381,제주시,고기,453,8월
2382,제주시,주차,437,8월
2383,제주시,커피,425,8월
2384,제주시,음식,382,8월
2385,제주시,밥,357,8월
2386,제주시,김밥,350,8월
2387,제주시,식사,341,8월
2388,제주시,돼지,339,8월
2389,제주시,식당,334,8월
2390,제주시,분위기,330,8월
2391,제주시,저녁,310,8월
2392,제주시,말고기,308,8월
2393,제주시,새우,306,8월
2394,제주시,뷰,286,8월
2395,제주시,친구,282,8월
2396,제주시,갈치,266,8월
2397,제주시,아침,265,8월
2398,제주시,게,264,8월
2399,제주시,시장,238,8월
2400,고창군,고창,3076,8월
2401,고창군,여행,1473,8월
2402,고창군,사진,968,8월
2403,고창군,장어,820,8월
2404,고창군,카페,710,8월
2405,고창군,체험,626,8월
2406,고창군,해바라기,623,8월
2407,고창군,농원,492,8월
2408,고창군,꽃,447,8월
2409,고창군,갯벌,439,8월
2410,고창군,여름,433,8월
2411,고창군,농장,397,8월
2412,고창군,가족,358,8월
2413,고창군,맛집,350,8월
2414,고창군,식당,332,8월
2415,고창군,숙소,321,8월
2416,고창군,복분자,319,8월
2417,고창군,바다,311,8월
2418,고창군,고인돌,301,8월
2419,고창군,날씨,300,8월
2420,고창군,힐링,291,8월
2421,고창군,선운사,291,8월
2422,고창군,음식,235,8월
2423,고창군,골프,234,8월
2424,고창군,휴가,230,8월
2425,고창군,저녁,230,8월
2426,고창군,코스모스,225,8월
2427,고창군,자연,224,8월
2428,고창군,해수욕장,224,8월
2429,고창군,축제,221,8월
2430,당진시,당진,2660,8월
2431,당진시,카페,1723,8월
2432,당진시,사진,1354,8월
2433,당진시,여행,1248,8월
2434,당진시,사람,739,8월
2435,당진시,맛집,656,8월
2436,당진시,미술관,654,8월
2437,당진시,바다,638,8월
2438,당진시,포토존,596,8월
2439,당진시,공원,356,8월
2440,당진시,빵,349,8월
2441,당진시,날씨,346,8월
2442,당진시,주차,345,8월
2443,당진시,커피,324,8월
2444,당진시,풍경,296,8월
2445,당진시,포토,285,8월
2446,당진시,체험,283,8월
2447,당진시,밥,282,8월
2448,당진시,우렁이,275,8월
2449,당진시,전시,262,8월
2450,당진시,여름,260,8월
2451,당진시,친구,256,8월
2452,당진시,서해,254,8월
2453,당진시,면,250,8월
2454,당진시,놀이동산,247,8월
2455,당진시,식당,231,8월
2456,당진시,음료,219,8월
2457,당진시,분위기,217,8월
2458,당진시,숙소,214,8월
2459,당진시,로드,213,8월
2460,동해시,동해,2266,8월
2461,동해시,여행,1728,8월
2462,동해시,바다,1488,8월
2463,동해시,촛대바위,1045,8월
2464,동해시,스카이밸리,1036,8월
2465,동해시,동해시,985,8월
2466,동해시,사진,977,8월
2467,동해시,해랑전망대,895,8월
2468,동해시,해변,894,8월
2469,동해시,해수욕장,747,8월
2470,동해시,카페,663,8월
2471,동해시,숙소,596,8월
2472,동해시,맛집,593,8월
2473,동해시,삼척,490,8월
2474,동해시,무릉,482,8월
2475,동해시,동굴,459,8월
2476,동해시,묵호,420,8월
2477,동해시,여름,404,8월
2478,동해시,뷰,393,8월
2479,동해시,묵호항,377,8월
2480,동해시,주차,366,8월
2481,동해시,등대,366,8월
2482,동해시,밥,316,8월
2483,동해시,날씨,315,8월
2484,동해시,가족,310,8월
2485,동해시,친구,304,8월
2486,동해시,회,303,8월
2487,동해시,메뉴,296,8월
2488,동해시,아침,292,8월
2489,동해시,풍경,285,8월
2490,서귀포시,제주,3180,8월
2491,서귀포시,여행,2242,8월
2492,서귀포시,제주도,2144,8월
2493,서귀포시,사진,1325,8월
2494,서귀포시,카페,1016,8월
2495,서귀포시,바다,853,8월
2496,서귀포시,서귀포,831,8월
2497,서귀포시,숙소,697,8월
2498,서귀포시,호텔,631,8월
2499,서귀포시,맛집,556,8월
2500,서귀포시,뷰,431,8월
2501,서귀포시,가족,430,8월
2502,서귀포시,체험,399,8월
2503,서귀포시,식당,386,8월
2504,서귀포시,주차,380,8월
2505,서귀포시,풍경,377,8월
2506,서귀포시,여름,376,8월
2507,서귀포시,오름,374,8월
2508,서귀포시,날씨,367,8월
2509,서귀포시,해변,351,8월
2510,서귀포시,해수욕장,342,8월
2511,서귀포시,돼지,337,8월
2512,서귀포시,커피,328,8월
2513,서귀포시,고기,324,8월
2514,서귀포시,음식,315,8월
2515,서귀포시,갈치,308,8월
2516,서귀포시,배,285,8월
2517,서귀포시,아침,283,8월
2518,서귀포시,저녁,277,8월
2519,서귀포시,밥,272,8월
2520,속초시,속초,5304,8월
2521,속초시,여행,1909,8월
2522,속초시,바다,1172,8월
2523,속초시,사진,1080,8월
2524,속초시,카페,1001,8월
2525,속초시,맛집,769,8월
2526,속초시,해수욕장,725,8월
2527,속초시,주차,716,8월
2528,속초시,속초시,679,8월
2529,속초시,뷰,641,8월
2530,속초시,물회,617,8월
2531,속초시,회,553,8월
2532,속초시,청초,447,8월
2533,속초시,가족,444,8월
2534,속초시,해변,434,8월
2535,속초시,대게,429,8월
2536,속초시,호텔,420,8월
2537,속초시,설악산,407,8월
2538,속초시,커피,404,8월
2539,속초시,중앙시장,400,8월
2540,속초시,빵,392,8월
2541,속초시,식당,389,8월
2542,속초시,오징어,381,8월
2543,속초시,여름,352,8월
2544,속초시,휴가,346,8월
2545,속초시,음식,342,8월
2546,속초시,저녁,333,8월
2547,속초시,생선,328,8월
2548,속초시,아침,325,8월
2549,속초시,밥,322,8월
2550,양양군,양양,3220,8월
2551,양양군,여행,1936,8월
2552,양양군,서핑,1408,8월
2553,양양군,바다,1280,8월
2554,양양군,사진,1233,8월
2555,양양군,해변,1094,8월
2556,양양군,비치,990,8월
2557,양양군,숙소,934,8월
2558,양양군,카페,821,8월
2559,양양군,해수욕장,545,8월
2560,양양군,날씨,538,8월
2561,양양군,친구,518,8월
2562,양양군,맛집,489,8월
2563,양양군,여름,482,8월
2564,양양군,속초,459,8월
2565,양양군,저녁,441,8월
2566,양양군,아침,437,8월
2567,양양군,낙산사,427,8월
2568,양양군,뷰,399,8월
2569,양양군,분위기,395,8월
2570,양양군,커피,378,8월
2571,양양군,휴가,371,8월
2572,양양군,강습,355,8월
2573,양양군,주차,337,8월
2574,양양군,호텔,335,8월
2575,양양군,파도,325,8월
2576,양양군,맥주,308,8월
2577,양양군,물놀이,301,8월
2578,양양군,밥,290,8월
2579,양양군,게,269,8월
2580,여수시,여수,4687,8월
2581,여수시,여행,1956,8월
2582,여수시,바다,1756,8월
2583,여수시,사진,1110,8월
2584,여수시,카페,1008,8월
2585,여수시,게장,889,8월
2586,여수시,맛집,691,8월
2587,여수시,여수시,689,8월
2588,여수시,돌산읍,677,8월
2589,여수시,밤,636,8월
2590,여수시,뷰,628,8월
2591,여수시,낭만,625,8월
2592,여수시,이순신,612,8월
2593,여수시,김밥,523,8월
2594,여수시,호텔,512,8월
2595,여수시,주차,490,8월
2596,여수시,숙소,483,8월
2597,여수시,오동도,483,8월
2598,여수시,포차,445,8월
2599,여수시,케이블카,439,8월
2600,여수시,광장,436,8월
2601,여수시,섬,424,8월
2602,여수시,밥,379,8월
2603,여수시,식당,378,8월
2604,여수시,가족,365,8월
2605,여수시,아이스크림,354,8월
2606,여수시,버거,320,8월
2607,여수시,날씨,313,8월
2608,여수시,오션,307,8월
2609,여수시,포장,303,8월
2610,영양군,여행,1578,8월
2611,영양군,영양,1167,8월
2612,영양군,밥,861,8월
2613,영양군,맛집,712,8월
2614,영양군,사진,635,8월
2615,영양군,경주,507,8월
2616,영양군,카페,488,8월
2617,영양군,고기,473,8월
2618,영양군,음식,461,8월
2619,영양군,여름,373,8월
2620,영양군,구이,370,8월
2621,영양군,식당,370,8월
2622,영양군,숙소,356,8월
2623,영양군,저녁,315,8월
2624,영양군,한우,311,8월
2625,영양군,아침,302,8월
2626,영양군,바다,292,8월
2627,영양군,가족,289,8월
2628,영양군,비타민,281,8월
2629,영양군,건강,279,8월
2630,영양군,반찬,278,8월
2631,영양군,피부,267,8월
2632,영양군,전복,266,8월
2633,영양군,휴가,263,8월
2634,영양군,식사,263,8월
2635,영양군,강아지,248,8월
2636,영양군,갈비,239,8월
2637,영양군,산,235,8월
2638,영양군,체험,232,8월
2639,영양군,게,231,8월
2640,인제군,인제,2148,8월
2641,인제군,여행,1625,8월
2642,인제군,계곡,1118,8월
2643,인제군,강원도,1093,8월
2644,인제군,사진,904,8월
2645,인제군,숙소,641,8월
2646,인제군,막국수,624,8월
2647,인제군,아침,537,8월
2648,인제군,여름,507,8월
2649,인제군,맛집,499,8월
2650,인제군,카페,492,8월
2651,인제군,래프팅,441,8월
2652,인제군,가족,440,8월
2653,인제군,식당,366,8월
2654,인제군,휴가,356,8월
2655,인제군,물놀이,356,8월
2656,인제군,바다,342,8월
2657,인제군,두부,335,8월
2658,인제군,날씨,334,8월
2659,인제군,캠핑,328,8월
2660,인제군,펜션,324,8월
2661,인제군,황태,318,8월
2662,인제군,저녁,312,8월
2663,인제군,자작나무숲,302,8월
2664,인제군,폭포,302,8월
2665,인제군,뷰,301,8월
2666,인제군,밥,297,8월
2667,인제군,체험,292,8월
2668,인제군,풍경,288,8월
2669,인제군,캠핑장,277,8월
2670,제주시,제주,2645,8월
2671,제주시,제주시,1543,8월
2672,제주시,제주도,1445,8월
2673,제주시,여행,1397,8월
2674,제주시,사진,1005,8월
2675,제주시,카페,997,8월
2676,제주시,맛집,948,8월
2677,제주시,공항,676,8월
2678,제주시,호텔,631,8월
2679,제주시,숙소,546,8월
2680,제주시,바다,519,8월
2681,제주시,고기,453,8월
2682,제주시,주차,437,8월
2683,제주시,커피,425,8월
2684,제주시,음식,382,8월
2685,제주시,밥,357,8월
2686,제주시,김밥,350,8월
2687,제주시,식사,341,8월
2688,제주시,돼지,339,8월
2689,제주시,식당,334,8월
